id,imei,imsi,iccid
"+39 807 26 14 4506",420889363490465,222138005244614,01177507874348654933824
"+39 9383 00335849",001346440130553,222436862250613,03986668411495462747230
"+39 457 40 22 1318",601991513214752,222706753817880,34594490052479383326482
"+39 87 7008185",595583848199168,222387823352964,43453038220412005948925
"+39 482 35326811",681544977501280,222354962850966,71714117456298331701945
"+39 430 7681339",311420709898203,222015184104081,32731438078879206664612
"+39 030 1894142",744701062898006,222661996956926,19892535918705371940611
"+39 2056 03808701",817641242752933,222430860509458,71536368390875525165203
"+39 7453 4296629",450006657297646,222993520966287,02921089769684666937997
"+39 723 92 08 8199",763155519933799,222882577694936,32269807567613184311571
"+39 693 89535764",435788312602563,222953352580756,46554791442069843644855
"+39 887 62411510",302033217879614,222642969388378,07491819206240146329717
"+39 44 6466721",393544713463133,222383562577251,11020427464151010983359
"+39 7981 7906216",765009646430294,222842178370539,89774996457375744650672
"+39 03 70578552",530531670032930,222568596727771,27499608730590462564665
"+39 62 74901360",687631483400869,222977060158575,57564803641188851560667
"+39 3531 72977659",526711121225277,222609477513959,35072096095332233502160
"+39 31 8403638",080972920809640,222475202270217,99468258612776511765964
"+39 2935 0642835",301868749868960,222373685619816,45146596846310705699690
"+39 467 69787640",490346371578422,222475137719710,13475339756473419069709
"+39 281 5120154",553284376102845,222024930060907,56464488174601508944587
"+39 031 7895140",212718355270696,222929760816116,40831132690075361199101
"+39 46 52973533",570694631238706,222623671600834,55421458908618749985765
"+39 11 89520183",497182715006827,222151078497356,46514010290607498679150
"+39 438 71182689",652044108177667,222728087315176,43987117486716830998244
"+39 57 55528231",251299213046166,222809695891686,67172782963888168271044
"+39 021 97 88 2190",565314935085110,222823742235144,69925287175424800628985
"+39 547 95 69 4027",089575800704186,222982264173085,11337511646397972052556
"+39 15 88846784",329622373148654,222438507222694,60180300369235952904677
"+39 5335 52235593",901434180327240,222078194324511,94197735699991593787636
"+39 383 35594656",416043589103066,222352229120657,65947838981589962386626
"+39 708 50 94 8506",662511972296664,222316457906131,56841108415741398779607
"+39 834 62 56 9835",156609061252672,222211284224757,53481787987214775620043
"+39 4734 8207603",366470540379719,222838312685609,45990436556273255895900
"+39 304 75 17 6622",662657569973049,222812061676313,73800843479005346902367
"+39 912 0965613",660658144982259,222116714845877,65430996797038161783518
"+39 41 50403867",905273373673556,222935843333008,00845509096642738071086
"+39 6481 71498898",630300064084827,222148448576431,44921736463402946707057
"+39 3050 08708571",863256458627415,222024907964636,82714198524548110643907
"+39 429 58769331",294256402195211,222954636983854,54909667905167516427943
"+39 7116 37659689",875609618944805,222452173400933,62471943521851689503669
"+39 44 5549742",839675631730682,222603629131399,87712776274920243272084
"+39 608 5450165",849031588835413,222246825130753,38768747294182999514226
"+39 464 6481043",173573701753185,222380087331547,77773300989731756750479
"+39 39 96378779",123615298528297,222828208948944,86712064393654379348041
"+39 8881 06395338",763284629726925,222630366452033,74034899455441229842162
"+39 2902 29870054",663578333501263,222798338653353,97655631557915628009013
"+39 289 69662588",998922512069708,222873505941699,68573080645710112340568
"+39 3728 78091720",846730497332577,222272933453472,09573055258929596548447
"+39 622 8625225",653171420463456,222458360578217,51685380998819026928547
"+39 659 1906052",165602659157352,222781758491805,31623281669304434635997
"+39 30 3994054",109369786992569,222898074805941,18782388276915326630549
"+39 021 6037993",632275235494170,222657030847507,67787833291181130147836
"+39 25 20648905",134531679995319,222157276442078,92844744870112723207684
"+39 79 8719464",510570531129034,222386962643504,39178910705784212414396
"+39 836 1765682",133676258566683,222825165322128,56274963551617061920124
"+39 008 06 98 3715",169481053254156,222858463255525,14312595508174681181528
"+39 334 70 53 8566",436537704941157,222872107967673,76960984983609138436631
"+39 29 05706978",631038961008379,222694054365724,22413387935222925933596
"+39 096 42047585",941912020334353,222443370549912,52436530551927227640248
"+39 991 6170422",105883699774447,222475349418549,86828834874157095762763
"+39 3527 00057199",816250015741791,222968236968258,78597393167288417494808
"+39 843 91826936",709983916818280,222301870772942,01748501393968383602591
"+39 246 22 50 0725",985324215789028,222369376369803,35342716494310135334993
"+39 10 0314129",184548795081849,222855353229547,99884447706700910745742
"+39 263 2329466",962347423889949,222837766190461,16609156945342362260445
"+39 9759 57134884",694794625574958,222783673311528,04890210283020411424134
"+39 0084 4532682",529107208629050,222896838348602,09415919661052207678709
"+39 783 27936661",953898592888063,222663257345917,95425668001363206146716
"+39 291 5763624",956099973363605,222933030343747,71132984801250510867665
"+39 24 49363916",858714965618282,222676785736656,68427867488883340196348
"+39 064 91339589",933409342720625,222848030692876,94673243764561786984601
"+39 06 3949051",429277431644423,222941562571107,04411593085833928354415
"+39 0555 52120125",903035310965581,222258987860957,42037354224908536563921
"+39 351 02 01 7018",650339120439570,222732940317744,39090486008188432751407
"+39 79 35174304",299425989051858,222226200204927,11558260707597235951971
"+39 3433 1238288",537674220937076,222149404991737,93124590101611133495695
"+39 23 4440430",832489108035790,222868742757550,72828910383535794594052
"+39 1749 6545851",847708352903525,222327559316263,09346936268645677361303
"+39 2818 96705433",061090687291598,222862974114075,94993632966929847245614
"+39 57 6232450",828967055616957,222857489559993,83777534427683705592320
"+39 5057 5797197",421634450393506,222087589244283,40499742573468614936802
"+39 4567 08213043",490217175594198,222958153737966,87959682891497781309128
"+39 967 71480507",389254069092553,222988705348650,54550794577545390655799
"+39 330 16135696",676100340812719,222430569523250,51221152547024475195652
"+39 092 22 12 0239",633146530459177,222613865047796,17262963149470612701295
"+39 799 44 57 3727",032046412688710,222360702193133,20670558328019361682460
"+39 4217 7071349",183748928645004,222543016698889,04197857258164829864538
"+39 619 77646786",893614680879630,222551147201989,22553387752389232765308
"+39 153 26409090",673256546770680,222767246752316,14725515450876838801421
"+39 465 8773192",305447201562472,222880819919854,22326969950025996362160
"+39 11 1622532",688945835631859,222593342718222,97826024885110527304047
"+39 1434 55958183",461985212079788,222440666423485,91487193931361072051745
"+39 210 66539453",918991813387025,222597102092724,96160931771711241151520
"+39 14 58841739",746283475195120,222145544455231,40149622975162368504351
"+39 5418 69568972",496033813401561,222105005943575,25068822738114016643877
"+39 770 95236494",928205641698547,222870910399298,35717068353210637918769
"+39 553 7935911",834523812047499,222901777614784,61777321460310373645513
"+39 6607 80449698",833803183930254,222287988307375,20438787197606146949911
"+39 62 41597454",396028195669851,222964553271766,08761351903251572947857
"+39 80 2151503",678513531223926,222533725114505,68237001899238103402855
"+39 083 58092333",314905389892291,222345427705689,30758230456977521035917
"+39 329 04988930",534735397430691,222396313643487,43792263831976991662562
"+39 322 74516600",203318331732280,222330961715265,64999709624552341179589
"+39 5043 61074668",082836806050587,222044812754991,60624016945112974989318
"+39 8167 11998089",222994582823189,222536435268609,01599219758563981851159
"+39 440 2904857",236247226205550,222767966561312,00243061282110070135814
"+39 35 3086765",724744967886621,222903121113687,64884922333688297041404
"+39 3859 9181932",489030248914688,222890800565772,74697569800205009343165
"+39 0711 65723384",188425933911037,222800827771722,65582011786484781128071
"+39 11 34235486",981067922319407,222382973752398,28874148304900912646317
"+39 1975 6891422",882367929293161,222349355058722,75486015042841871279113
"+39 1374 80540713",120760055926822,222848910914850,61844919025693360578120
"+39 864 1203115",982946425238033,222994373693149,70579704323767037999328
"+39 7717 84175435",726331963880531,222335109555067,90763818465143100095644
"+39 37 9372426",351691799250809,222718348282824,28106182555782656095645
"+39 3232 4307360",749573344255072,222781347396782,01617904110176555350330
"+39 769 23395839",946974548206526,222382766919380,76165482189374063374659
"+39 787 2821951",984245893917501,222796313336408,22781084812358849059186
"+39 991 3416145",699314214566805,222231154374806,37849529129619798215099
"+39 8562 5860840",577461184294913,222328982271121,07164735106887951608927
"+39 703 6313732",388104539156556,222741339184524,13427925638322725807063
"+39 049 82 42 0801",073093734333443,222754046173993,09859272838869057890372
"+39 6575 04000522",432345060597496,222921290582443,49614608642835229662125
"+39 07 7765096",238729689642393,222221252079673,25872163926342103140591
"+39 2644 1938995",394120028882900,222401417999273,19853802703122729778133
"+39 4965 10318250",313122786196372,222348631767037,35719978701672250547646
"+39 1965 5117688",418805786089084,222693719434465,54564251386534748292949
"+39 402 37020874",194272513718818,222629549029630,47805749010432441901058
"+39 7119 4602549",093794693035061,222672345490622,23687131590657156813188
"+39 50 71471098",345655197999225,222071411690632,02581752542798418528660
"+39 7418 2482442",351355490653584,222690336753417,52440011319766668578667
"+39 3027 9439060",404276308820446,222378295712566,18564384277933120287582
"+39 329 99 30 0707",437970811600573,222320724475493,20946842919882594061476
"+39 6949 9368672",121881036336052,222918481642123,01272246595676514287651
"+39 9242 2892079",178626680466040,222010166294630,49577415640558043111403
"+39 020 03175580",939029257035266,222582269409577,88520181324264382651482
"+39 188 7132955",553437804486699,222025656976090,39260127611531069334455
"+39 068 6583702",404949932336464,222769749889042,70269356127210298812957
"+39 938 5385244",327676958856794,222209428088088,88429092933292888543584
"+39 2635 76073870",372982934719039,222322134576307,65289734782119453887482
"+39 687 10 05 8281",217391125824716,222638705904112,05893298928910190478675
"+39 036 95289171",617898873446480,222133332728523,42941185706801246289145
"+39 62 41444486",858888836154881,222210741540007,35872798225632333019932
"+39 457 16786359",110167880178607,222923777058219,45408450551762633314859
"+39 6186 2040710",038662298704332,222993920467334,27980291857023513036648
"+39 79 5644362",750324143065528,222269984748156,89113598878507507636192
"+39 430 14031361",928081394292295,222006309530794,63994842572561721189967
"+39 32 5106247",440796536847958,222865463950157,77420481546082956854971
"+39 540 73402353",705272745512924,222551381611209,97812806564461879745210
"+39 268 94 23 0419",533081803066758,222352066289360,22554494019695705616071
"+39 017 2808745",877057959207812,222938766621136,91446862888130124660115
"+39 6164 3605116",365326787686789,222531977835400,37205330022854179731393
"+39 616 49749655",710030634400632,222474173291952,55416843495849637220192
"+39 687 1735729",585106265382869,222788592495729,59545760082909412848525
"+39 95 18311650",153646977121552,222255001617486,58263361285595872390407
"+39 25 4722501",108194515935106,222810956593623,75475935535668289298674
"+39 34 11482311",658529430701865,222918966783111,68077666019100761517085
"+39 79 34697754",019193876761307,222680187244429,79708186988246279675806
"+39 2608 61096660",769854495446990,222267113220940,01649316221988113993848
"+39 617 75852769",136527164877366,222706860071729,52626401407087249992307
"+39 198 9137782",288665500803740,222631766387982,20784011908524777269548
"+39 61 7274096",513370457580188,222750373474175,52228531396989432688759
"+39 511 48987112",320542895014524,222570184975302,27723103072731231090527
"+39 345 85 53 7856",363053545115800,222519824745259,63642730649642775957228
"+39 53 6868334",010751792962769,222732452350803,27013517592472200130090
"+39 0144 9137657",361921716608351,222190024431649,66259428748778508988300
"+39 75 15683993",178672401615432,222741240087062,29214276715146629290218
"+39 741 93420459",094861109628018,222544205951468,94966048906579885784126
"+39 7498 84682717",635996918787849,222689408169821,79528682320816551205762
"+39 395 24 17 2341",274051955794989,222355570473678,80688953223452659247444
"+39 420 4884642",692866765870644,222128176449291,51473039609873305511416
"+39 36 27222184",983262301384829,222543628153786,63279334775984031063012
"+39 941 59278709",426907778350167,222030689063452,01941616196619848384073
"+39 05 03112685",619927487913250,222298316121619,18680508406245844354995
"+39 0374 66892753",526600784753735,222524161807026,12961293126379424762581
"+39 5998 8189678",173195809475261,222518365329664,49630979553979135599153
"+39 9427 69740827",622096895735203,222794274169572,48659169597466924771122
"+39 250 71 59 9356",545055149711232,222897943352385,96267910518476866865960
"+39 867 68 95 7922",089921794605114,222268231648301,25941515951337261736871
"+39 498 04174535",333774021781180,222730076834506,91460225632241298202392
"+39 15 1642423",610759354296678,222569353276056,21877373465753764454541
"+39 44 67239799",254783812195471,222557499302830,79013491637058520785204
"+39 733 0458141",123106901823168,222973587922187,69624037892928067785242
"+39 802 88602965",875071709706413,222613604554720,85230829360749316755256
"+39 1461 44345688",936012619157377,222251295285777,86154437059678307990218
"+39 23 8737553",606249268266104,222131071572778,24632361556281124735214
"+39 641 57559669",368343712079144,222714293222285,80665896963445335874054
"+39 56 59194503",083939941230137,222572526397650,72826580053371730151399
"+39 941 3570701",869871197532488,222603789439039,71161594586384966837161
"+39 177 27 08 2682",257778334768950,222361833979049,23089995646396028448016
"+39 708 18 12 9156",626513747013585,222582008762171,91738439474090905648446
"+39 74 36045671",875259270742632,222050496002259,86521950697264805798902
"+39 284 6413527",174786851519029,222467655309803,96400825916780908299443
"+39 6021 0767357",166338410717635,222568272603492,22584533111673078668652
"+39 939 79966955",532433736089491,222624453361012,21794258249646900264756
"+39 020 38913409",713857497206293,222785729633352,16948504151658944729437
"+39 94 97076548",262310558209330,222007457456305,74980199846551943276260
"+39 18 1171035",897478545076824,222099569191422,98644376565692712178020
"+39 6763 0925867",513098374161028,222775830246641,82613169079223085560781
"+39 570 74125875",188904693857127,222631450108627,59688959453610741869440
"+39 73 48280375",892983092662434,222953630141540,79925992156262346194436
"+39 1455 71123587",289835149328479,222936706558845,91805445911913180209319
"+39 913 15 99 6785",664845935152871,222293843254744,55967701997642866717632
"+39 955 74 84 2773",755239656915296,222682553857241,64759355879703107270104
"+39 00 40844052",880444034038401,222859348943379,33201359726560180849089
"+39 12 3324737",462878059693713,222708404172397,76190665302925265331572
"+39 412 71823877",874806801232508,222471219779583,99001318673731759057907
"+39 146 31 98 1568",606094962528130,222699976732688,56545324780137903927915
"+39 7956 0186323",354081058310931,222926618160638,60314632015915380624608
"+39 98 9801877",292871598864180,222684888163165,78088750687124694093005
"+39 2190 32110838",617324041639872,222094488558903,29501947501548396342344
"+39 59 1679278",652769827465569,222607703150685,00914552789474915383094
"+39 72 37392853",108656379274921,222780931807079,72766272513471174361247
"+39 2626 5547969",854689297554591,222174079131938,61278357314729364835336
"+39 320 31011559",260965804510815,222624402975602,11535882533379341521538
"+39 354 58642033",737665365613066,222179340502884,19185618017426116938642
"+39 92 6707618",212588389798404,222577281009034,03732123687018167125963
"+39 72 67024734",289226896165019,222797692945278,69950743879689766147712
"+39 66 4671408",738959220674325,222856786533890,66704969836919610200823
"+39 37 30595807",997893292212043,222822721052394,38330510123010209237833
"+39 082 3237461",064134320442791,222411519647825,61609451369430995947500
"+39 587 5565562",461391489531819,222464743770875,87665588054481793042239
"+39 97 5540163",758764194588245,222677618532594,78707514093818313386240
"+39 750 77 02 6440",615459220303114,222509119876938,01851872583518412979185
"+39 131 20 05 7761",007450582868618,222974045352741,85571221918430045628981
"+39 9075 1038890",902685412744986,222829236056018,09633807810950365033646
"+39 02 8953152",440103042134627,222981218332503,08653843553105012272641
"+39 0175 98692044",798278973708769,222762298777055,89074666628589198124527
"+39 160 11720810",912321355785160,222279157085964,28696647081338650560448
"+39 13 5817476",091935536395269,222928185768652,05760675010245597494803
"+39 138 6233739",043759013888979,222411957755923,00359425965302261813850
"+39 476 55 62 7934",858836938605938,222428100646190,46662250981113987122550
"+39 6737 3544712",732998698105434,222547656834750,36566679449000163033293
"+39 519 93 20 4629",403772007829077,222278836513152,29963851349349477747555
"+39 984 8815409",878492940034075,222005738557951,00995814851382560405915
"+39 799 82 52 9714",967041303436047,222214151095306,39200833193346266892508
"+39 8420 5270228",959061921810712,222252822247053,38151062762611705686813
"+39 901 7027825",657263784897001,222287880642077,61630252450584419930081
"+39 8522 1069786",370023553781927,222316854237273,48610005593617093008195
"+39 8423 27937914",917867331435606,222529327835829,22900075096102180687481
"+39 4675 7980024",642003743845792,222858861675832,74036697645573708771673
"+39 640 1422740",632262347853626,222053181615693,32791706480361456938623
"+39 071 94 19 7442",832001677222939,222003111050046,36908596561485837037587
"+39 296 61141272",489302813936051,222401257236453,12361018794798670011203
"+39 0631 00947807",990197882864941,222460633493083,56302708743501150543159
"+39 475 3302855",381213784980011,222219588481353,13613867301013145835982
"+39 4093 19729210",547404797515313,222239664217992,52192373301978790575404
"+39 264 41 92 3488",161486339286896,222020233912241,47275698675238922288204
"+39 7046 1119201",777038501360342,222928901782782,50311443816374669555314
"+39 5816 3218407",991338593375590,222330953291056,32671221727982156671848
"+39 937 98123384",460421421132623,222446063949318,67607555151778241367140
"+39 384 9995057",376216216515559,222480039205606,27716173289233348624760
"+39 8799 10614473",622988841009032,222735922302780,46781284024223490702717
"+39 56 0256012",510846602403130,222331181851907,45368905953385895113838
"+39 60 64561838",837720543052452,222760952665071,40975978216484545737785
"+39 8621 39301831",803251914700560,222854464494724,03951233105868541892141
"+39 471 8876853",952699632543085,222049729042348,63705346419796859939382
"+39 48 55793151",862006936630700,222265103562041,59456674664462607818479
"+39 14 98346197",383367584944441,222694788243228,34260452773644090733921
"+39 975 39 99 8159",875839252415487,222035874184608,68576995598644807129015
"+39 4005 6965205",098539999470610,222926379182956,13269215426646775520561
"+39 404 73 31 9955",753277029705137,222584870532981,51260609197246184317251
"+39 0914 9735929",094281421922322,222495034426877,97541159646984813656908
"+39 5199 2622162",635165139045482,222365852299015,73196416585374635253330
"+39 8742 05187645",446239130750637,222465889633256,91901253459389813948020
"+39 6146 5921098",991267349053047,222251888068059,32189866938936350190296
"+39 039 5766697",002379092732557,222026854015204,37699696336329318270221
"+39 89 4228326",628730106610334,222772294968465,37507616356278392595018
"+39 8723 03755265",835813565274914,222500156337916,65098103345501153295877
"+39 7086 5576789",746228562982666,222943573188008,36433573314408553042212
"+39 4809 09127075",578159470218658,222858424873289,93635614658452013656453
"+39 863 87965106",197284782442985,222246284293775,66040338195916730403994
"+39 301 96 90 1454",376570453799742,222470294859699,51251106333995930113025
"+39 766 0534144",346813364699842,222817984262058,79294340828583985804503
"+39 93 86749149",845089272913619,222632810790510,14708320861839597444485
"+39 2305 99088083",643513793283735,222236261129732,40446469685601689673921
"+39 65 90965361",235394142014616,222590403148589,29989824100104620566931
"+39 8434 41504439",349134041832830,222838245003371,47878672234984848376017
"+39 5094 55493543",359082412670106,222223023597698,07344589089140859274813
"+39 815 47 41 8807",240047981425953,222707436317594,30294991057654416784153
"+39 471 67 64 2032",822006028736042,222767438835049,08279793248460819913257
"+39 327 8999530",837533834931130,222536173866265,29542003660141906828687
"+39 649 5389126",204653617658042,222589779590431,98915511943613837295355
"+39 59 1388999",298453587653967,222889848448354,98793349948409925367611
"+39 2690 54947631",146564016275331,222771947553442,31136349747733361285908
"+39 553 99186028",998408536085250,222106213178195,91343049384459437558923
"+39 46 4353664",531584119673862,222114973348365,73253370839316865537620
"+39 0915 19390596",120993217807529,222001592818886,28182861637819430438861
"+39 283 65744429",520848583254639,222091872927534,21302598219764240492001
"+39 911 1127137",156256337982862,222735712398110,47902951100272510991936
"+39 2481 0343667",516625926680555,222711649753830,26852210043214151825168
"+39 658 8330842",458777321438681,222479946368767,80183164268255113831095
"+39 9975 90924130",209253904836818,222048196854199,08194106540405875577282
"+39 7998 1717104",444314599653895,222034119778036,99922418904264435564083
"+39 30 25036779",884056718880480,222595282198732,44940122867324336605281
"+39 1710 6657138",564752952836777,222338024840017,09835613710748552139880
"+39 59 9005792",548460795621551,222608288658548,41859969352895866430688
"+39 263 7310810",983399013638827,222319745086864,10985815432686640231083
"+39 94 5605835",087209013475804,222223439207775,79250009149342872573316
"+39 106 7749145",134219724580654,222751149782717,37951627399150155352910
"+39 26 76402803",901491222469265,222442894563703,51279981294664812706378
"+39 449 6680769",380563374590633,222057986741887,11982296296701859272568
"+39 8848 17393441",646827893666491,222045189432854,15938825277838360241206
"+39 089 77 65 2394",118146348096553,222020826460968,59671373093721360732014
"+39 771 24163703",012160243489141,222166256975381,82762358438986050443910
"+39 60 4429251",238201471076073,222515352067970,28005106306066683796083
"+39 79 15784444",606155251788402,222609605897054,93070648458832307879931
"+39 4997 43429226",616041742263494,222378160341397,76968698292057634293656
"+39 9445 33315463",061025881599099,222944598797211,94666620527254409090164
"+39 38 19548606",971868605952477,222896092829911,69815970247788060449862
"+39 181 86 32 3492",142357570459878,222072911465771,80308328168529993627092
"+39 585 74002755",745957607231793,222182301837939,47912826557024975363980
"+39 327 84345552",198958943730672,222483638886040,04795400744965591063332
"+39 7602 7010697",912436647144115,222201525641875,03527804916071257003472
"+39 046 81 89 3665",859947472294440,222006581442475,01041635630185756200175
"+39 5014 06888224",272941318002025,222588931674567,78896788837290842408022
"+39 31 95364480",983943970773273,222904884761731,81674610654905160171385
"+39 9145 72971923",285434727165950,222799997558170,01035591826103864273957
"+39 26 3072560",094579362108029,222534044575859,55504771732528080441799
"+39 10 0379403",472298730101135,222544298724195,06796297328752125582377
"+39 24 2321402",639130238922292,222506459525156,25216608519515495452847
"+39 396 76730695",183104700779118,222672761277851,77635528785741783469647
"+39 7523 68004670",983471404644787,222739612311582,06171596554713933274974
"+39 704 10 89 9589",732389983362478,222845784093744,83218173673709840883830
"+39 57 7993898",913130252283933,222987596735348,25792212295946323736577
"+39 64 5700438",406124009599414,222556571316009,08542057202233113164553
"+39 586 4577067",454850693535741,222958599248129,26192019774912529953435
"+39 15 5054638",352471790079856,222114863737992,60707870091593282064823
"+39 637 1287683",497527111449379,222674113439473,12004374620129243052831
"+39 824 55 36 5441",459909551673500,222287493590875,78953064527374721533190
"+39 1974 5363924",292386679369587,222817473119024,01535452136005170892203
"+39 0338 85725730",526890472086528,222966901830657,78388654589833885849716
"+39 2143 7324836",636643645134148,222662507061371,54922000003070130121538
"+39 68 33654173",009752714494017,222473073122247,62485289700930168317638
"+39 509 82187934",966416947540001,222562615854967,75807034087681188319064
"+39 131 29908377",864854596826771,222525810427954,70979548748659463707941
"+39 906 60879345",506154605993629,222214347058027,57524779201121455445863
"+39 1769 67970779",957389210938155,222399033583586,51127688515758936422140
"+39 626 21977683",483394021736759,222554470230911,48105063367466962955408
"+39 4912 5440746",219387434561765,222096376618295,77866579461418176314748
"+39 97 9263791",317356522223977,222355179378040,60840573612945349579961
"+39 70 49447005",642465474783627,222332731203929,92959972520127082942897
"+39 83 6208162",742917996801153,222787208273235,46644899697464904818446
"+39 0830 6483546",761622222843005,222999717947789,38458818587055556184957
"+39 666 89593301",967231456368705,222021193305944,80413090764816400313507
"+39 9363 69262211",830697655109949,222328621192715,43397377570772225252573
"+39 37 25963582",844519063941495,222155639179714,78485084154797351392666
"+39 691 59 09 2907",665043248507200,222904910936766,70908012819026247591743
"+39 147 16325736",289656783339105,222854582132627,11932030490215461825133
"+39 7540 26389613",573427427135332,222263424128334,05025699404595751814112
"+39 4723 64442821",380649516747262,222287814040273,33811376959822207310899
"+39 404 9030239",435266473536805,222734592068751,99346657364505876657651
"+39 00 0191495",775947960889496,222961737771272,64035943388484050020589
"+39 56 39154398",194462859211128,222876206849243,62666691956794359894006
"+39 419 48 37 3209",291672503038667,222225005580210,47054370286103769188657
"+39 119 9868620",179798105236768,222025891208248,86214718274657039397611
"+39 905 8544334",438617655704255,222777241796314,86931368045721770084780
"+39 4037 5316042",149773882962248,222372303612004,16231492897458971297736
"+39 809 99 48 4630",063723745119074,222373108767283,99261934705803806898582
"+39 589 6411447",467335943490496,222112831739083,24001710374132231122807
"+39 759 12 06 0184",712807720288536,222253767581509,30222020304965804240251
"+39 268 70 87 1951",755248502073408,222796764302912,67609477592906510205343
"+39 991 96110605",524714065695812,222143331533836,45469656989454383144625
"+39 1152 39551977",206285629987917,222025970314495,95069036127910429141591
"+39 72 9669408",519138191586108,222945408207463,71554486833870256425662
"+39 599 96319505",214448419593408,222585117639862,01556528820214277358793
"+39 37 6876346",816993502982317,222928963425066,28278540551349716809194
"+39 536 60 40 7315",438235560833760,222716146648198,01008482071141566540726
"+39 057 86 39 8621",179414277805808,222078494387876,73858646222955989413635
"+39 92 4881581",186398502418472,222358347345892,83217503135355488295522
"+39 24 93023965",734973891702087,222658849500943,22885395871093157208355
"+39 67 10375354",312325700058278,222316387154193,62600021103710591097258
"+39 121 02 57 3284",526535734874167,222906148995525,44640812408362869019566
"+39 688 81 65 5793",195524101812679,222698048013769,33333744416661116723544
"+39 51 7838289",173029893349498,222381777064118,04782823743475534254658
"+39 52 1956397",498831077555537,222275395336111,38197636733432599671511
"+39 7035 33536887",533548401191436,222035151835373,50980719747224521784122
"+39 5997 91635428",396024888017060,222665973598374,47047928068237392887563
"+39 541 89611286",528601140571926,222673484853462,77858620291570632682650
"+39 793 15 22 6307",626923394156985,222369982514455,25935850847293399407207
"+39 015 97454941",713406137684301,222742049776982,54726959903320305860113
"+39 032 22 79 2094",342231398098168,222170016909821,04852221504228692248223
"+39 22 17743720",422520338376228,222178519673994,05035456213696087209474
"+39 871 34211969",488725068925513,222563123134804,40813863684513300643680
"+39 01 2977310",297652875025603,222343263005945,20177161336253508378390
"+39 68 02091269",353728071456817,222745602545782,44343494561509633978341
"+39 9223 5246128",249327899907701,222843735147023,60945051142043526493121
"+39 559 64 46 1717",957079312358374,222122106797812,20406725793450637820620
"+39 191 8044640",873657220442850,222702668516764,49832889122834805226802
"+39 8899 74300361",682868745897632,222577978921761,78376213602057237383024
"+39 969 09 45 5490",184851765975846,222264511862379,97288761125502711773177
"+39 1788 30979862",112184901040227,222616585708794,40935076693415583845811
"+39 8171 70615662",297281094428206,222379755185857,95592419949374481426251
"+39 1843 89450181",814889842765648,222819150287432,67519195078712787107315
"+39 518 3446351",046071881284407,222753342962498,61597685663562790516823
"+39 2635 78572622",157269272841364,222038610617993,28805855349640076869070
"+39 915 82596803",683794686799760,222066815830669,64658950557795020777032
"+39 00 67376053",243875645936800,222521376906430,93791384801613673975246
"+39 37 42280866",767166069783829,222440632446748,19400385459808341272105
"+39 2071 1629790",116885731317405,222621228692760,08132712705344647267727
"+39 2280 03851778",487407766436975,222476484378759,33637234885702742092594
"+39 233 14490539",577196197567547,222768131268572,01809743566148526729974
"+39 093 76973321",709400985509922,222319743715121,65263390976385475028788
"+39 3273 65018253",874562122407069,222877110498195,96820788303108809808240
"+39 572 1548390",268868360150350,222424966248531,28778100335794206048863
"+39 7972 28943977",776733703725828,222335275750717,79080460267395325675051
"+39 153 81013312",042121303301810,222945048557117,79837210810676881299098
"+39 40 07950826",276575971466345,222817634590734,54653433894232013877202
"+39 7751 9041353",413326180834194,222784544004355,38625986715210059470712
"+39 395 2037246",723611563244433,222459893620669,61219219581762866350975
"+39 8755 3671287",157307521439992,222359020889315,89820872029523204903414
"+39 120 99049888",004988625153988,222946685376141,58828163348759991835717
"+39 962 16813171",606565183388859,222572302294005,46385772367834266678441
"+39 468 52 73 8909",414179435862810,222901080796712,76708712175318872023668
"+39 3592 84931627",065899928040481,222708414697373,66118757943744508899117
"+39 25 17704920",919744701768189,222469167282439,45442610125363625977193
"+39 68 1976557",350043174426029,222072852438101,13074679983455714918101
"+39 7182 6051971",381613958357526,222457641037298,80052857359848412441751
"+39 801 03226178",002257728528401,222627933384453,61036757876471460958514
"+39 007 8418451",271603526060713,222032078568276,91732532256475851161076
"+39 475 61077472",210404728096363,222686815835423,42719225182485326781713
"+39 2269 53563675",287379001730359,222709183133694,29905408770556632336052
"+39 7077 2673081",065830002579730,222913027801862,22058833167858412106386
"+39 32 11081154",654097889285735,222232169788275,91881936225983343198994
"+39 438 03131509",262202296007813,222488163308123,47539532440660446968960
"+39 741 94 56 5400",861243125737266,222500228306903,19092683327336882426600
"+39 493 3137304",559196793763021,222267524637301,81065645974349811355665
"+39 029 92095839",116435594398629,222604405456733,67727971385261367408073
"+39 523 3092272",692777496174158,222369492525871,36243718350598914964082
"+39 02 51167527",356831251507065,222063376911363,86774305724177555378626
"+39 287 39544064",295090272419859,222635648940196,17729705479079026481535
"+39 641 09 64 7301",546614432424736,222548410077203,15761733908620123928856
"+39 815 60 26 6433",017339168941154,222858440389816,09367576864811830836856
"+39 906 77003670",358849996083851,222336163994976,25219987576002728055312
"+39 053 5865759",089253343074075,222681739381171,77915771063074116522381
"+39 55 7840967",661113102175818,222534254753732,86549992540191083145564
"+39 38 21221815",889507617250428,222429561686890,21165465179289009764149
"+39 04 01816263",474104243302061,222970186535180,19260837422850012391346
"+39 98 04155562",869322674193592,222620709435830,49158093015303706516989
"+39 08 61887349",205769312516068,222086561029152,64597283527398496683987
