id,bank_office,phone_number
4693728114310691,7601.1675,"+39 82 1341086"
4353164957973133,2008.1604,"+39 7964 43177044"
4229382906934772,5428.1600,"+39 3724 5945636"
4399134451685612,1030.1668,"+39 2567 74391973"
4174609709798250,5728.1617,"+39 23 1594042"
4066393709098216,3069.9544,"+39 6765 68988453"
4068236872333274,5048.1669,"+39 611 08 03 7844"
4835174596648408,5034.1605,"+39 04 68964374"
4908840498902497,5584.1655,"+39 26 6854160"
4350006778447693,7601.1720,"+39 950 7124938"
4903578257092937,3069.9496,"+39 813 0625376"
4516341984268695,3069.9512,"+39 62 7273522"
4041786937976535,1030.1668,"+39 291 07 42 3771"
4334110017581980,2002.1640,"+39 3524 05131441"
4752862720442214,5040.1644,"+39 171 93745678"
4059279864177151,3069.9462,"+39 2535 5443661"
4228368634250830,2008.1779,"+39 5595 00887978"
4351162928348551,1030.1657,"+39 532 25 41 2021"
4679687244018962,8324.1600,"+39 8499 71082170"
4556506962578528,3268.1604,"+39 28 01346611"
4843088793708361,1030.1652,"+39 967 92898352"
4776930636988372,3069.9526,"+39 893 49 91 2168"
4703765140532128,5048.1670,"+39 3986 8447686"
4864577251665273,6906.1765,"+39 0432 13192211"
4448797962142645,3069.9507,"+39 0111 78377737"
4309803152165434,3002.1630,"+39 10 8640766"
4735894270182157,2002.1654,"+39 3159 5815923"
4415293873007233,2002.1628,"+39 9986 4642363"
4336250147825853,3566.1600,"+39 2906 6691837"
4004739252993861,1030.1787,"+39 19 2611267"
4509690348891637,6230.1621,"+39 7607 62936929"
4214784400606466,5034.1611,"+39 32 4937614"
4973608824010776,7601.1618,"+39 783 39 74 5141"
4266074138481268,3002.1627,"+39 739 9898443"
4950565898141175,3002.1621,"+39 58 79629266"
4364038032302590,3001.1631,"+39 738 72 28 5895"
4924844186459133,7601.1620,"+39 064 3603205"
4992447908361954,6230.1655,"+39 738 4218471"
4753372602192431,7601.1690,"+39 173 68 20 9023"
4081691221155625,2002.1650,"+39 50 4560089"
4528257148761423,7601.1616,"+39 684 06 23 8544"
4946499019960288,6230.1623,"+39 574 0287787"
4689080230901383,5034.1620,"+39 700 8689564"
4598010632633292,5164.1628,"+39 1700 4149662"
4257220761776562,2008.1621,"+39 86 50290757"
4160467294033492,3069.9498,"+39 58 79629266"
4640698912752234,3069.9561,"+39 0082 7709433"
4539413243280150,5584.1668,"+39 080 9904259"
4631045171384583,2008.1755,"+39 61 69963118"
4368084769413693,5048.1665,"+39 8916 89028399"
4837875644902641,7601.1671,"+39 25 54747748"
4912422079853490,3556.1604,"+39 87 5497471"
4812037320014691,7601.1608,"+39 620 26020293"
4589988277246580,5584.1652,"+39 76 0331643"
4178308423110969,3204.1602,"+39 70 57138740"
4321282080248030,3002.1795,"+39 83 6208162"
4439314296486044,7601.1673,"+39 278 1533319"
4865133495080132,5387.1609,"+39 560 42284037"
4708447350124921,7601.1626,"+39 411 1862236"
4708537529415877,1030.1787,"+39 1503 54811660"
4563764308306085,7601.1692,"+39 001 21 93 1273"
4796029516521142,3069.9569,"+39 44 4031435"
4595100838839851,2008.1700,"+39 8375 39808564"
4633390642808846,2008.1620,"+39 8432 13098012"
4438657703782053,5048.1690,"+39 80 6901724"
4758112901298496,3226.1600,"+39 8332 4497930"
4857511188355863,6230.1640,"+39 500 5111965"
4328182806851385,2008.1681,"+39 4471 0575411"
4533351266346696,1030.1604,"+39 696 9298242"
4687246671961192,7601.1627,"+39 6143 58786841"
4433887178976865,3032.1609,"+39 5399 7286120"
4137238919744676,1025.1614,"+39 895 7323608"
4356602344390542,1030.1646,"+39 917 35946502"
4457471218435702,1025.1663,"+39 6830 7878617"
4041404772158108,3032.1615,"+39 075 23 01 0741"
4555474887273595,1030.1668,"+39 141 11 46 6692"
4315635137668559,3226.1601,"+39 79 4456092"
4119865018386033,2008.1618,"+39 844 83254764"
4493418980261564,5584.1617,"+39 044 9958681"
4895794231471838,6230.1608,"+39 607 94 64 1623"
4732192228163293,1005.1630,"+39 509 7710079"
4290208393692272,3032.1617,"+39 9219 4127664"
4932181368476209,7601.1686,"+39 2440 21671066"
4155117778210267,5034.1614,"+39 232 9753632"
4642871470287301,3069.9489,"+39 28 88894421"
4223986546488506,3593.1600,"+39 534 77003674"
4447291495125898,7601.1661,"+39 61 81488211"
4038063786358446,3002.1627,"+39 44 66583488"
4163794054627784,3069.1738,"+39 3868 14707580"
4142107399774169,2008.1743,"+39 150 19 43 9068"
4394514799897174,2008.1737,"+39 40 0411517"
4588970703616298,3002.1649,"+39 035 97632969"
4122523477926758,7601.1689,"+39 553 58 27 1018"
4133485839382533,5048.1681,"+39 605 66547857"
4399896782056719,7601.1665,"+39 88 43588833"
4039680909689891,7601.1682,"+39 61 6329826"
4977799218741658,3002.1620,"+39 489 26107474"
4344276593956561,5390.1602,"+39 50 10666534"
4764889843260922,5048.1693,"+39 96 22682240"
4545411821284463,5034.1601,"+39 829 66184952"
4717917009383945,6230.1602,"+39 7283 11669571"
4183058209273159,7601.1651,"+39 180 55 89 3509"
4871321318436175,7601.1613,"+39 905 62720472"
4675297554443992,7601.1649,"+39 65 96793607"
4524800808592408,3204.1603,"+39 84 5861672"
4415744043334345,7601.1620,"+39 517 91 25 7667"
4749233869911490,1005.1630,"+39 327 48 66 3947"
4583654223192130,3032.1615,"+39 916 06797766"
4583003705036318,3561.1600,"+39 228 08 93 0093"
4769253380260149,6070.1797,"+39 2194 22641664"
4255621575852618,3002.1625,"+39 062 05 08 9549"
4645908514145124,5696.1618,"+39 88 2891396"
4005884348709522,2008.1702,"+39 732 7749495"
4971689223566701,3002.1612,"+39 43 6531800"
4139244668173818,3069.1602,"+39 496 8215432"
4738928214897665,5390.1602,"+39 323 29 21 4512"
4269245062874531,1030.1604,"+39 39 8665350"
4852595029112034,1015.1602,"+39 8192 1006018"
4335650011352663,1025.1670,"+39 818 29 35 9643"
4614144294964115,3069.9448,"+39 56 48937647"
4062433629297102,5048.1658,"+39 29 1424234"
4184418021750991,7601.1720,"+39 8894 04198595"
4757236695355641,1020.1609,"+39 701 67153515"
4846903250588832,5048.1693,"+39 0263 86934380"
4334529359779318,7601.1619,"+39 912 21 30 8687"
4305264356516126,7601.1681,"+39 244 73300236"
4249219188603053,2002.1613,"+39 45 6601906"
4018410876596811,5584.1776,"+39 3030 6380811"
4838614321573527,2008.1602,"+39 670 5999323"
4871703366976386,7601.1669,"+39 6903 89616153"
4787441450947855,5748.1601,"+39 534 2071660"
4833324056422974,6230.9449,"+39 208 65166707"
4367591510550061,5048.1659,"+39 793 50 53 6545"
4924944521129654,2002.1603,"+39 824 8870302"
4065508388542363,3069.9561,"+39 082 05472979"
4852302318896413,6270.23601,"+39 85 5967185"
4014780408765934,7601.1622,"+39 414 77 49 4857"
4458321766272792,3002.1792,"+39 857 87 01 2460"
4943161814792554,3069.1638,"+39 528 6730584"
4061919897441985,7601.1682,"+39 858 96755534"
4031678029085345,5040.1617,"+39 5863 5462923"
4552322565505288,5696.1623,"+39 583 7636660"
4006318105934287,7601.1724,"+39 82 24820381"
4821833894378127,5040.1604,"+39 290 87437591"
4178590762028817,5040.1620,"+39 6201 5488086"
4954280426966434,3069.9565,"+39 61 5403114"
4859435706833862,2008.1613,"+39 6452 1364799"
4302883564682108,7601.1674,"+39 683 8121761"
4241309383742679,7601.1663,"+39 5799 8083664"
4632255831644172,5584.1648,"+39 76 34528394"
4885955619673871,2008.1683,"+39 690 0195812"
4191837513619748,5040.1610,"+39 4148 49562461"
4678551167995252,3069.9540,"+39 58 66714845"
4004466736148876,2002.1661,"+39 79 7704618"
4633882027271608,1030.1661,"+39 008 9282593"
4682125576686622,3226.1612,"+39 90 3165906"
4013389720585599,3002.1614,"+39 68 60656143"
4817064691824834,3069.1767,"+39 012 0877303"
4630249974416573,3488.1603,"+39 00 33938925"
4387063783005120,7601.1641,"+39 8781 8777798"
4603370804766194,3069.1620,"+39 3769 88540028"
4927300626013854,5696.1611,"+39 025 06485717"
4778808985096849,6230.1653,"+39 6183 33870143"
4437239211654842,3069.9465,"+39 9784 7202703"
4694499428803446,3069.1772,"+39 88 83750123"
4242815050443499,3069.9588,"+39 72 4496123"
4061546821358645,3002.1649,"+39 327 84345552"
4615414002275388,6230.1609,"+39 876 67731021"
4062887959669018,3069.9456,"+39 486 30 69 4630"
4774495158773224,5040.1607,"+39 7588 42894236"
4689794531605200,1030.1601,"+39 44 3947959"
4238351841886784,7601.1653,"+39 415 9361881"
4737422180336412,3032.1616,"+39 27 6444549"
4827348570515680,3069.1787,"+39 274 77 62 8724"
4546085985805898,6230.1602,"+39 72 85490833"
4636223032026645,2008.9401,"+39 78 07487177"
4091462218482036,1025.1640,"+39 76 1267154"
4613592178285711,5048.1655,"+39 5570 88462490"
4687772140860871,2002.1645,"+39 0584 7762638"
4722659320524798,5040.1787,"+39 73 5292860"
4559955518429065,7601.1644,"+39 467 31905070"
4051762983366712,5728.1617,"+39 560 7625251"
4269394231512505,3069.1680,"+39 4096 72516132"
4900316665843689,5034.1607,"+39 133 94 26 0748"
4424264414432775,2008.1775,"+39 144 3890433"
4177406195194442,1030.1652,"+39 065 57691691"
4911435567667744,1025.1612,"+39 76 95746964"
4254187955958137,3002.1633,"+39 111 54029735"
4579448709803500,2002.1622,"+39 57 3238851"
4850688968659594,3226.1603,"+39 41 46775559"
4503738987445904,8324.1600,"+39 6182 47243318"
4964842059345265,3069.9557,"+39 78 71561809"
4928676349545598,6230.1681,"+39 2894 31914664"
4616583859594742,3084.1600,"+39 077 43 08 5843"
4896809952791625,3127.1629,"+39 09 3965056"
4288204712050569,5584.1661,"+39 1190 7054896"
4143412835973980,3002.1649,"+39 89 0627869"
4943973716797949,5048.1663,"+39 439 12560554"
4478753430475755,6230.1620,"+39 543 95753438"
4842936954942552,7601.1717,"+39 30 6473748"
4141920792505423,1030.1613,"+39 1571 09869030"
4963659046985479,2008.1664,"+39 840 80 63 6775"
4849571338061689,5040.1794,"+39 13 08093075"
4881575077721709,3226.1606,"+39 08 52279840"
4764372983584930,2008.1733,"+39 643 34 30 8240"
4759185515750655,1025.1628,"+39 030 9130187"
4957670542570614,1030.1609,"+39 350 58 81 6003"
4414964314969741,5048.1685,"+39 700 87 01 6969"
4507464992815744,1005.1630,"+39 40 07699624"
4653113406259807,5048.1669,"+39 0331 1690862"
4377259404466087,6230.1609,"+39 0857 95002405"
4689539564015607,3226.1614,"+39 1831 45766877"
4402752156620272,3204.1602,"+39 767 50 37 1412"
4462640780122426,5584.1643,"+39 793 18 19 6326"
4985439718168041,5584.1642,"+39 6887 2392536"
4565936644836581,3002.1608,"+39 0214 5958645"
4317111180332665,5024.1605,"+39 47 55684379"
4288825278447672,3032.1605,"+39 84 53750906"
4347068768216781,3069.1617,"+39 56 2980597"
4578140866034489,5048.1674,"+39 54 9992743"
4492138461522547,2008.1646,"+39 816 90655408"
4807189365110681,3069.9474,"+39 265 17907780"
4848451869324924,5040.1605,"+39 730 65 98 0212"
4166912593277930,3069.9571,"+39 892 21838499"
4278716719633172,7601.1644,"+39 412 96 03 4155"
4790831459120303,3002.1613,"+39 408 2818583"
4502293888595549,3223.1607,"+39 81 43673949"
4892240969200711,5696.1621,"+39 0860 5997535"
4378260716557430,3069.1770,"+39 74 8797644"
4418896012164256,7601.1628,"+39 49 0149256"
4126660797512904,3069.9448,"+39 4675 7980024"
4213505562206469,1030.1650,"+39 489 87 88 0123"
4286982132527108,3002.1796,"+39 554 09190397"
4845513703269012,3069.9517,"+39 314 7943449"
4205352728472176,5034.1626,"+39 210 26 51 9850"
4819282050240362,3069.9517,"+39 5532 00748783"
4790278228687479,6230.1656,"+39 781 59479411"
4706012146083989,2008.1646,"+39 554 27016563"
4746072896066784,3032.1611,"+39 883 5578828"
4029635900708902,3069.1632,"+39 4578 47134581"
4191914121603933,5048.1682,"+39 737 8186530"
4043650254863692,7601.1695,"+39 5670 1480470"
4509506451934784,3069.9555,"+39 1894 02260624"
4205408581828910,3069.9583,"+39 16 5928194"
4219628711479458,5164.1620,"+39 156 43681879"
4150866580468183,3069.9589,"+39 7972 28943977"
4483653700936077,3002.1633,"+39 7978 21556658"
4516478235552582,3069.9462,"+39 136 4077505"
4362302537445334,1020.1680,"+39 84 78206726"
4830093611638225,3104.1606,"+39 831 25 47 4964"
4072187952235075,7601.1697,"+39 36 41221557"
4257540931079054,3561.1600,"+39 009 75627315"
4268573275851355,36044.1600,"+39 954 34460039"
4255935509848785,7601.1664,"+39 534 25241924"
4353392685296663,7601.1636,"+39 20 24122975"
4342439274794147,2008.1601,"+39 94 5346125"
4637433737365763,5048.1669,"+39 042 77 78 3700"
4404118857384535,5387.1603,"+39 323 1268113"
4123579396902659,3223.1609,"+39 11 7437194"
4714294561887835,7601.1678,"+39 08 18467779"
4206530329828461,3032.1615,"+39 87 30127392"
4796286204858588,7601.1604,"+39 109 4056885"
4122110526772969,3069.9562,"+39 11 22151874"
4348143152285103,5387.1604,"+39 746 87671942"
4831676166543854,5034.1665,"+39 822 36 11 8530"
4352475309510444,5696.1637,"+39 8862 2897992"
4127753072337599,2008.1632,"+39 131 05380835"
4692626121534116,5824.1601,"+39 140 37 60 0620"
4592934559193491,7601.1724,"+39 2940 0988369"
4383422304963825,7601.1730,"+39 426 8018647"
4494216286037079,5728.1604,"+39 4240 5488069"
4996841566548603,3069.1772,"+39 47 02763754"
4617016202627520,1030.1668,"+39 865 8525547"
4126923730152174,3069.1686,"+39 167 96276697"
4466969902496517,3069.1792,"+39 44 68731866"
4027403551385815,3069.9492,"+39 79 5371142"
4111627476375165,5034.1620,"+39 107 6642183"
4077204052721832,2008.1610,"+39 782 90 34 1836"
4932543458751983,5034.1605,"+39 945 5190112"
4816363008164426,3296.1602,"+39 561 63 20 9442"
4463595944173898,6230.1632,"+39 3234 7906785"
4463868015292818,5608.1612,"+39 376 79952346"
4743902968621251,7601.1662,"+39 98 04805015"
4920145395197579,3002.1792,"+39 42 0036355"
4503118603329099,7601.1715,"+39 7095 8331833"
4001274423278961,2008.1679,"+39 17 39004899"
4295784578895265,2008.1749,"+39 3260 9605567"
4091171609095428,3069.9420,"+39 0259 78273326"
4109401964578944,3069.1604,"+39 6323 51134682"
4458420877628825,1030.1661,"+39 531 68801322"
4816678584185200,2008.1614,"+39 5512 8675912"
4234487675957848,3069.9450,"+39 077 11766078"
4746860152974570,3002.1605,"+39 21 7877222"
4689679156460512,5696.1634,"+39 0161 4600213"
4538536415533526,2008.9427,"+39 325 96256574"
4244314840266038,3069.9546,"+39 10 08139440"
4335466114918379,3069.9458,"+39 83 3506848"
4645464671445105,3069.9406,"+39 944 90 29 8736"
4995800024198055,3127.1652,"+39 5228 6064770"
4426221725006571,3002.1601,"+39 300 00 46 2717"
4241782089338150,6230.1607,"+39 2820 2681803"
4035383395688766,2008.1617,"+39 904 6698977"
4530880988796336,5034.1620,"+39 530 6583745"
4270768256571347,5584.1642,"+39 4673 0563918"
4034968906243373,5728.1617,"+39 039 6443042"
4522536298537980,3032.1616,"+39 0651 8472423"
4839071954077533,3069.9465,"+39 79 8754522"
4908070806215727,3069.9483,"+39 1415 55081645"
4857804931262167,5034.1638,"+39 67 18594376"
4259138940649344,3002.1609,"+39 351 17639976"
4575573458591578,5034.1636,"+39 286 00 87 5308"
4066957641290857,7601.1651,"+39 1263 58907127"
4050305280940796,3561.1600,"+39 305 25 90 3597"
4609685435134676,3002.1610,"+39 06 7139159"
4497024029592641,1025.1669,"+39 789 1096847"
4134918431774672,7601.1681,"+39 350 6611115"
4374227238808215,1030.1613,"+39 21 78597721"
4448649320683358,2008.1606,"+39 276 81 65 5547"
4511114572334285,7601.1680,"+39 130 80121339"
4019864312979701,3407.1600,"+39 990 47 85 8488"
4321207445258945,6230.9449,"+39 1976 6280478"
4556359956865414,5696.1613,"+39 5838 7905024"
4681396502514425,1030.1794,"+39 2521 9428238"
4532859711489714,5696.1621,"+39 8502 82443051"
4361910322237970,6320.1600,"+39 3835 97907872"
4271491178539875,5034.1615,"+39 649 17 37 1226"
4997643734100476,5024.1604,"+39 0799 1608254"
4402021365117938,3069.9503,"+39 7982 3682417"
4062782915046213,7601.1725,"+39 14 8650282"
4291079003543364,3051.1601,"+39 7947 79878270"
4563828688317622,5040.1790,"+39 886 37 84 8720"
4433532012187531,2008.1611,"+39 491 3501575"
4470997330315961,5584.1644,"+39 1571 09869030"
4054582094729708,5428.1684,"+39 427 64164824"
4645679473998338,3069.9567,"+39 8988 9000634"
4733535810868951,7601.1649,"+39 429 62780313"
4019543028761187,3069.9533,"+39 58 83325751"
4309371456420608,3069.9507,"+39 96 71055463"
4937787598447250,2002.1631,"+39 3850 5831600"
4528703063331114,2008.1753,"+39 959 0675958"
4656511840748508,5164.1612,"+39 239 3194584"
4572776061079609,5034.1624,"+39 63 3023201"
4053040557215799,1030.1656,"+39 39 6620509"
4467341674250606,3069.9798,"+39 4366 79262924"
4562704357468296,1025.1794,"+39 20 54350605"
4056582568458949,3069.1744,"+39 402 53 60 4272"
4732487969756366,3268.1601,"+39 555 00 14 6089"
4455411263499361,3069.1715,"+39 1033 59928814"
4269370507517998,5040.1623,"+39 3549 7728544"
4536512173989301,7601.1727,"+39 41 5826648"
4537465543431000,3069.1609,"+39 766 3258682"
4228314802903636,1005.1612,"+39 9223 5246128"
4079145691205463,2008.1635,"+39 295 8663755"
4521865137092449,7601.1609,"+39 75 60120424"
4610889740336359,5040.1608,"+39 2400 82971175"
4905053544981001,5696.1618,"+39 8738 2501459"
4317581247907107,5728.1617,"+39 29 04724064"
4875840332428252,3407.1600,"+39 537 2907710"
4194778343843180,1030.1786,"+39 301 77 58 5411"
4769000914885788,3069.9462,"+39 719 17015110"
4178848342244787,7601.1608,"+39 691 05954956"
4587544129800611,7601.1640,"+39 141 89 99 7829"
4182911968437723,3069.9458,"+39 3154 7314667"
4795220631741571,2008.1612,"+39 415 2965981"
4712884437977737,5164.1610,"+39 9692 30717296"
4431278882181699,5584.1778,"+39 900 7432055"
4475390099374897,5040.1621,"+39 9273 5942017"
4255742639818179,5584.1777,"+39 203 6718878"
4559991957822460,2002.1604,"+39 368 69659344"
4326098004839729,8735.1600,"+39 53 93613754"
4714201439985642,5584.1721,"+39 348 52 12 3577"
4110791072687851,3032.1605,"+39 6265 75633736"
4065458064056280,5034.1631,"+39 044 5148510"
4596915613971135,1030.1660,"+39 03 1212152"
4290912099573740,1030.1653,"+39 062 42145102"
4949977834778644,2008.9420,"+39 717 12485888"
4602588991312453,7601.1628,"+39 784 85 21 7916"
4348177316701290,7601.1727,"+39 64 27310848"
4486467583931700,1030.1666,"+39 21 35879485"
4823729138465951,1030.1667,"+39 9884 23153675"
4958902873085972,3001.1622,"+39 71 12993527"
4361360390696196,3069.9400,"+39 199 73731712"
4197385121617666,7601.1727,"+39 8718 5625768"
4370618213684791,3069.1772,"+39 04 77145569"
4079815132347807,3069.9553,"+39 4472 0185779"
4005675990831899,3226.1607,"+39 563 9933565"
4971683454367038,5034.1606,"+39 354 93 46 9457"
4556560174130826,2002.1644,"+39 7471 04561427"
4816244418414108,3069.1606,"+39 71 7869590"
4389803431517127,6230.1796,"+39 887 76233610"
4280105138594767,2008.1752,"+39 55 96690791"
4453435541704385,3032.1601,"+39 991 96110605"
4043882323825424,2002.1622,"+39 7193 34436865"
4913057067309268,5164.1604,"+39 0781 93139879"
4112108182264505,3127.1652,"+39 8420 39743834"
4159361354201433,2008.1614,"+39 258 51947845"
4202591350498149,5696.1635,"+39 836 99 84 3977"
4791000988601121,3032.1603,"+39 4172 6117062"
4390537528485338,1020.1608,"+39 80 2592034"
4167412268222476,2008.1643,"+39 8166 2648674"
4541003873016713,6230.1656,"+39 3911 20162204"
4203311348150721,5584.1773,"+39 329 22 81 3964"
4937453640254562,7601.1647,"+39 695 0473182"
4576618188330596,5040.1607,"+39 587 3718731"
4131912108550310,7601.1649,"+39 236 84140620"
4819025958568073,3002.1630,"+39 9876 0832330"
4072738031140387,7601.1669,"+39 24 2729329"
4964759808664723,1030.1613,"+39 557 05 92 5474"
4608643996748765,3069.1744,"+39 5118 69087649"
4115866927263853,6230.1630,"+39 4569 46369453"
4064837479830903,6906.1765,"+39 493 83 95 5832"
4602330014047521,2008.1612,"+39 599 96319505"
4338647937386426,7601.1651,"+39 568 14 96 1506"
4694251512497605,5584.1659,"+39 066 1931742"
4617983462438643,3556.1616,"+39 2852 5841759"
4120120983509400,2008.9448,"+39 216 53 05 3834"
4234998786141924,7601.1603,"+39 95 55360118"
4565702869653733,7601.1711,"+39 56 8837949"
4415829116794622,1030.1611,"+39 2846 9494675"
4297747843072554,1030.1660,"+39 3983 7501889"
4797138327804388,2002.1620,"+39 0304 0272765"
4826808016982225,5034.1625,"+39 66 42022246"
4953720426304178,3226.1600,"+39 27 90876749"
4951856078829229,3069.9495,"+39 49 8865873"
4799390404321020,2008.1700,"+39 158 47 07 3814"
4388074361184467,5164.1630,"+39 141 3990714"
4714969165675047,5040.1643,"+39 1302 92809509"
4912489941312021,6320.1600,"+39 73 9756874"
4271606090871078,7601.1663,"+39 9889 3882233"
4470768837592448,7601.1634,"+39 9065 54443973"
4015975049938523,2008.9470,"+39 991 50451850"
4240812934219452,1030.1662,"+39 991 53783019"
4265609302158100,2008.1702,"+39 21 7369094"
4419028109584381,3598.1600,"+39 211 76432643"
4627585814115478,7601.1648,"+39 576 1376290"
4070040622238981,6906.1765,"+39 246 21536869"
4829991913561511,3069.9525,"+39 3029 29213717"
4799201862978211,3032.1610,"+39 5623 62779036"
4691264339017830,2008.1602,"+39 65 48171573"
4394241201743438,6230.1622,"+39 77 4130057"
4220278869826857,3032.1609,"+39 38 5964623"
4921640616174794,5048.32460,"+39 39 0751979"
4525097202177469,5048.1679,"+39 050 18 52 0076"
4064869637595094,2002.1649,"+39 9479 7085782"
4740788099107291,3069.9454,"+39 5799 47022001"
4854574180674155,5584.1778,"+39 952 51816351"
4612454241878991,3069.9560,"+39 1038 22765447"
4567734883916489,6230.1674,"+39 020 46925701"
4223993015692634,5034.1605,"+39 11 7289338"
4966195211883717,3069.1608,"+39 85 7845257"
4870288911057271,1030.1605,"+39 0001 85470019"
4536312304210010,2008.1606,"+39 622 45 69 1733"
4735825571352875,2008.1752,"+39 3314 10144251"
4745135285249864,3002.1795,"+39 281 95900315"
4230287886511275,7601.1609,"+39 301 96 90 1454"
4609858921379119,6230.1670,"+39 35 09221494"
4900236915879103,6230.1625,"+39 637 38 27 9168"
4752303506919828,3226.1607,"+39 662 46 63 9425"
4832681277898832,3069.9561,"+39 89 7321194"
4524454033752146,1030.1612,"+39 6846 89661850"
4218378198926503,1025.1613,"+39 936 0645025"
4456066456898271,2002.1649,"+39 6085 15371578"
4551470534191119,1030.1679,"+39 970 64 53 2847"
4068729404793601,2008.1636,"+39 05 0537835"
4967584992803680,7601.1633,"+39 76 34864260"
4784164347548438,3069.1799,"+39 083 73627371"
4068224459663891,5040.1621,"+39 2409 51291771"
4474918631795574,6230.1610,"+39 00 0499064"
4486409199553163,3069.9458,"+39 90 9716992"
4975332004342853,7601.1704,"+39 28 73499833"
4469302657391542,3069.9457,"+39 29 2476229"
4388053822697382,1025.1798,"+39 73 88527833"
4077329931133485,3268.1602,"+39 820 98 46 9277"
4497304118177854,7601.1676,"+39 29 4535224"
4031421689959271,5034.1633,"+39 4626 9409022"
4470010845710096,2008.1608,"+39 51 2097642"
4197992730390062,5696.1622,"+39 11 78131887"
4418752739254625,3069.9544,"+39 73 68488507"
4652088894782240,3069.9454,"+39 8875 29412632"
4805850625752594,5040.1600,"+39 75 1883778"
4391716225295286,3226.1612,"+39 7953 6412355"
4895987916852229,7601.1680,"+39 07 3754628"
4900951931177361,7601.1714,"+39 19 93942155"
4932864426573022,3494.1600,"+39 37 23575648"
4409372594823819,2002.1616,"+39 292 69 10 2665"
4617274084603214,5164.1621,"+39 859 8931575"
4750949596924474,5048.1657,"+39 6080 0525503"
4327590656898754,2008.1755,"+39 270 20460947"
4500324082695470,1030.1659,"+39 632 53916330"
4292005309799060,3069.9752,"+39 34 2615995"
4876674555271381,2002.1650,"+39 9175 3715795"
4534054330604343,1030.1661,"+39 825 0613151"
4966861923977283,7601.1662,"+39 0032 6650513"
4102658535121648,5696.1637,"+39 83 67040086"
4142665698638195,3032.1616,"+39 6820 8878636"
4790938404528462,3032.1610,"+39 049 29 28 2818"
4754304176004956,6230.1619,"+39 485 7942355"
4868356860807527,2008.1681,"+39 8425 1359643"
4382461166544001,5164.1612,"+39 9272 89450774"
4020074985265845,2002.1637,"+39 313 7525231"
4382130268926776,7601.1647,"+39 20 52417803"
4238007571989194,5040.1702,"+39 4490 3510245"
4494148544639554,3069.9483,"+39 0816 43692217"
4531003754209652,10681.1600,"+39 746 2791439"
4805189224125088,1030.1641,"+39 4134 5151094"
4186595269958234,3069.1629,"+39 794 7497183"
4596382011997735,8735.1600,"+39 880 90563043"
4725957406238938,10632.1600,"+39 6043 0731375"
4609978698259177,3069.1767,"+39 110 4824265"
4054262195468304,6230.9572,"+39 1968 73260392"
4714233996785602,5040.1788,"+39 35 8130682"
4103904040072168,3069.9572,"+39 25 18236161"
4132529676893127,1030.1670,"+39 6176 06772036"
4515273253764040,3104.1604,"+39 82 41642406"
4020678135466630,7601.1695,"+39 8751 53302656"
4940375125384231,6230.1657,"+39 7585 9634910"
4360693621840519,7601.1682,"+39 550 07 42 1998"
4087720851258799,5728.1789,"+39 69 9944073"
4110040062591834,2008.1641,"+39 6906 13970324"
4219259007173009,3002.1627,"+39 370 16 81 8888"
4550528163952654,3069.1625,"+39 03 09082884"
4866716245516402,3069.9517,"+39 915 59 10 2239"
4146783536354994,6300.1600,"+39 50 76724570"
4275602137630797,2008.1600,"+39 957 81 03 1420"
4044060726089471,5048.1689,"+39 788 64 22 3526"
4685285820310648,1025.1798,"+39 705 83 58 5231"
4989730529793258,5034.1604,"+39 804 9327821"
4931739918360412,7601.1660,"+39 70 0238754"
4455422580531893,3032.1614,"+39 7462 31670258"
4343387037668588,7601.1665,"+39 084 95144098"
4428272091218645,3069.1605,"+39 218 01329260"
4878186947674899,3069.9469,"+39 55 4692948"
4643485971060460,1030.1670,"+39 627 8295485"
4457373537339898,5584.1773,"+39 45 65037281"
4789497705572086,3069.9483,"+39 29 0404135"
4231131852777909,5387.1610,"+39 2319 12835432"
4181410065276341,3226.1609,"+39 10 7352556"
4781816099616936,7601.1729,"+39 9000 0936287"
4408531266144736,7601.1617,"+39 44 34580489"
4349004683077147,5696.1625,"+39 474 87 03 4034"
4853528899599302,3069.1765,"+39 530 2182247"
4106757048793301,5034.1606,"+39 3983 0130967"
4814489626261914,3593.1600,"+39 614 93335076"
4325965684418746,5040.1790,"+39 758 35249045"
4099526175602430,7601.1611,"+39 2066 4977772"
4474956196308946,7601.1612,"+39 730 02 67 7916"
4268479868327466,1025.1798,"+39 7032 80301099"
4937840254259608,5048.1673,"+39 90 09747723"
4374791946394685,5048.1621,"+39 94 15351210"
4540644017092044,3268.1605,"+39 7757 60970925"
4011061348293573,3069.1632,"+39 020 64 57 9300"
4310741605157862,1030.1656,"+39 31 1084361"
4045440624200892,6070.1714,"+39 469 5102043"
4361241317820939,2008.1733,"+39 55 24967463"
4815846797083253,5048.1670,"+39 522 31 00 6997"
4206188742134726,5584.1643,"+39 8731 40302977"
4528261029654228,3069.9498,"+39 128 50 84 6566"
4356156502052832,2008.1746,"+39 4166 7999247"
4547946709484824,6230.1655,"+39 19 4828829"
4453308909142474,1025.1797,"+39 595 9523057"
4849854953642318,2002.1613,"+39 45 08774167"
4926766241604411,6320.1600,"+39 90 79859756"
4141391041051900,1030.1607,"+39 1680 6087293"
4783518325129449,2002.1655,"+39 716 0537171"
4565587355265187,6230.1602,"+39 3669 82004384"
